track,h,eval,q,algo,domain,cov
ipc2014,cg1,eager,FIFO,hB^,openstacks,2
ipc2014,cg1,eager,FIFO,hB^,maintenance,15
ipc2014,cg1,eager,FIFO,hB^,hiking,17
ipc2014,cg1,eager,FIFO,hB^,ged,5
ipc2014,cg1,eager,FIFO,hB^,floortile,0
ipc2014,cg1,eager,FIFO,hB^,citycar,0
ipc2014,cg1,eager,FIFO,hB^,childsnack,0
ipc2014,cg1,eager,FIFO,hB^,cavediving,7
ipc2014,cg1,eager,FIFO,hB^,barman,0
ipc2011,ff1,lazy,FIFO,hB^,woodworking,16
ipc2011,ff1,lazy,FIFO,hB^,visitall,11
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,18
ipc2011,ff1,lazy,FIFO,hB^,sokoban,18
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,12
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,14
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,7
ipc2011,ff1,lazy,FIFO,hB^,floortile,4
ipc2011,ff1,lazy,FIFO,hB^,elevators,16
ipc2011,ff1,lazy,FIFO,hB^,barman,16
ipc2011,ff1,lazy,FIFO,hB^,woodworking,19
ipc2011,ff1,lazy,FIFO,hB^,visitall,13
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,15
ipc2011,ff1,lazy,FIFO,hB^,sokoban,19
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,13
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,20
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,7
ipc2011,ff1,lazy,FIFO,hB^,floortile,5
ipc2011,ff1,lazy,FIFO,hB^,elevators,18
ipc2011,ff1,lazy,FIFO,hB^,barman,16
ipc2011,ff1,lazy,FIFO,hB^,woodworking,18
ipc2011,ff1,lazy,FIFO,hB^,visitall,12
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,16
ipc2011,ff1,lazy,FIFO,hB^,sokoban,19
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,10
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,20
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,9
ipc2011,ff1,lazy,FIFO,hB^,floortile,5
ipc2011,ff1,lazy,FIFO,hB^,elevators,17
ipc2011,ff1,lazy,FIFO,hB^,barman,18
ipc2011,ff1,lazy,FIFO,hB^,woodworking,20
ipc2011,ff1,lazy,FIFO,hB^,visitall,12
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,14
ipc2011,ff1,lazy,FIFO,hB^,sokoban,18
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,18
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,15
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,19
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,8
ipc2011,ff1,lazy,FIFO,hB^,floortile,4
ipc2011,ff1,lazy,FIFO,hB^,elevators,17
ipc2011,ff1,lazy,FIFO,hB^,barman,15
ipc2011,ff1,lazy,FIFO,hB^,woodworking,20
ipc2011,ff1,lazy,FIFO,hB^,visitall,12
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,15
ipc2011,ff1,lazy,FIFO,hB^,sokoban,19
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,11
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,20
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,7
ipc2011,ff1,lazy,FIFO,hB^,floortile,5
ipc2011,ff1,lazy,FIFO,hB^,elevators,18
ipc2011,ff1,lazy,FIFO,hB^,barman,14
ipc2011,ff1,lazy,FIFO,hB^,woodworking,18
ipc2011,ff1,lazy,FIFO,hB^,visitall,13
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,17
ipc2011,ff1,lazy,FIFO,hB^,sokoban,19
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,13
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,20
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,8
ipc2011,ff1,lazy,FIFO,hB^,floortile,3
ipc2011,ff1,lazy,FIFO,hB^,elevators,17
ipc2011,ff1,lazy,FIFO,hB^,barman,18
ipc2011,ff1,lazy,FIFO,hB^,woodworking,19
ipc2011,ff1,lazy,FIFO,hB^,visitall,11
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,16
ipc2011,ff1,lazy,FIFO,hB^,sokoban,19
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,12
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,16
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,7
ipc2011,ff1,lazy,FIFO,hB^,floortile,6
ipc2011,ff1,lazy,FIFO,hB^,elevators,19
ipc2011,ff1,lazy,FIFO,hB^,barman,17
ipc2011,ff1,lazy,FIFO,hB^,woodworking,19
ipc2011,ff1,lazy,FIFO,hB^,visitall,12
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,19
ipc2011,ff1,lazy,FIFO,hB^,sokoban,19
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,18
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,13
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,19
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,7
ipc2011,ff1,lazy,FIFO,hB^,floortile,3
ipc2011,ff1,lazy,FIFO,hB^,elevators,17
ipc2011,ff1,lazy,FIFO,hB^,barman,18
ipc2011,ff1,lazy,FIFO,hB^,woodworking,18
ipc2011,ff1,lazy,FIFO,hB^,visitall,12
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,16
ipc2011,ff1,lazy,FIFO,hB^,sokoban,18
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,18
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,11
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,19
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,7
ipc2011,ff1,lazy,FIFO,hB^,floortile,5
ipc2011,ff1,lazy,FIFO,hB^,elevators,18
ipc2011,ff1,lazy,FIFO,hB^,barman,17
ipc2011,ff1,lazy,FIFO,hB^,woodworking,19
ipc2011,ff1,lazy,FIFO,hB^,visitall,11
ipc2011,ff1,lazy,FIFO,hB^,transport,0
ipc2011,ff1,lazy,FIFO,hB^,tidybot,18
ipc2011,ff1,lazy,FIFO,hB^,sokoban,18
ipc2011,ff1,lazy,FIFO,hB^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hB^,pegsol,20
ipc2011,ff1,lazy,FIFO,hB^,parking,13
ipc2011,ff1,lazy,FIFO,hB^,parcprinter,20
ipc2011,ff1,lazy,FIFO,hB^,openstacks,20
ipc2011,ff1,lazy,FIFO,hB^,nomystery,5
ipc2011,ff1,lazy,FIFO,hB^,floortile,4
ipc2011,ff1,lazy,FIFO,hB^,elevators,18
ipc2011,ff1,lazy,FIFO,hB^,barman,19
ipc2011,ff1,eager,FIFO,hB^,woodworking,15
ipc2011,ff1,eager,FIFO,hB^,visitall,12
ipc2011,ff1,eager,FIFO,hB^,transport,1
ipc2011,ff1,eager,FIFO,hB^,tidybot,18
ipc2011,ff1,eager,FIFO,hB^,sokoban,19
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,12
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,19
ipc2011,ff1,eager,FIFO,hB^,nomystery,9
ipc2011,ff1,eager,FIFO,hB^,floortile,5
ipc2011,ff1,eager,FIFO,hB^,elevators,19
ipc2011,ff1,eager,FIFO,hB^,barman,14
ipc2011,ff1,eager,FIFO,hB^,woodworking,16
ipc2011,ff1,eager,FIFO,hB^,visitall,12
ipc2011,ff1,eager,FIFO,hB^,transport,1
ipc2011,ff1,eager,FIFO,hB^,tidybot,17
ipc2011,ff1,eager,FIFO,hB^,sokoban,19
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,13
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,18
ipc2011,ff1,eager,FIFO,hB^,nomystery,6
ipc2011,ff1,eager,FIFO,hB^,floortile,5
ipc2011,ff1,eager,FIFO,hB^,elevators,17
ipc2011,ff1,eager,FIFO,hB^,barman,16
ipc2011,ff1,eager,FIFO,hB^,woodworking,17
ipc2011,ff1,eager,FIFO,hB^,visitall,12
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,16
ipc2011,ff1,eager,FIFO,hB^,sokoban,19
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,12
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,18
ipc2011,ff1,eager,FIFO,hB^,nomystery,6
ipc2011,ff1,eager,FIFO,hB^,floortile,6
ipc2011,ff1,eager,FIFO,hB^,elevators,17
ipc2011,ff1,eager,FIFO,hB^,barman,17
ipc2011,ff1,eager,FIFO,hB^,woodworking,14
ipc2011,ff1,eager,FIFO,hB^,visitall,12
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,17
ipc2011,ff1,eager,FIFO,hB^,sokoban,19
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,14
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,17
ipc2011,ff1,eager,FIFO,hB^,nomystery,9
ipc2011,ff1,eager,FIFO,hB^,floortile,7
ipc2011,ff1,eager,FIFO,hB^,elevators,18
ipc2011,ff1,eager,FIFO,hB^,barman,17
ipc2011,ff1,eager,FIFO,hB^,woodworking,12
ipc2011,ff1,eager,FIFO,hB^,visitall,13
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,15
ipc2011,ff1,eager,FIFO,hB^,sokoban,18
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,13
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,18
ipc2011,ff1,eager,FIFO,hB^,nomystery,9
ipc2011,ff1,eager,FIFO,hB^,floortile,6
ipc2011,ff1,eager,FIFO,hB^,elevators,19
ipc2011,ff1,eager,FIFO,hB^,barman,16
ipc2011,ff1,eager,FIFO,hB^,woodworking,15
ipc2011,ff1,eager,FIFO,hB^,visitall,12
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,16
ipc2011,ff1,eager,FIFO,hB^,sokoban,18
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,16
ipc2011,ff1,eager,FIFO,hB^,parcprinter,19
ipc2011,ff1,eager,FIFO,hB^,openstacks,18
ipc2011,ff1,eager,FIFO,hB^,nomystery,7
ipc2011,ff1,eager,FIFO,hB^,floortile,6
ipc2011,ff1,eager,FIFO,hB^,elevators,19
ipc2011,ff1,eager,FIFO,hB^,barman,15
ipc2011,ff1,eager,FIFO,hB^,woodworking,15
ipc2011,ff1,eager,FIFO,hB^,visitall,11
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,16
ipc2011,ff1,eager,FIFO,hB^,sokoban,19
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,13
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,18
ipc2011,ff1,eager,FIFO,hB^,nomystery,8
ipc2011,ff1,eager,FIFO,hB^,floortile,7
ipc2011,ff1,eager,FIFO,hB^,elevators,18
ipc2011,ff1,eager,FIFO,hB^,barman,17
ipc2011,ff1,eager,FIFO,hB^,woodworking,15
ipc2011,ff1,eager,FIFO,hB^,visitall,12
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,17
ipc2011,ff1,eager,FIFO,hB^,sokoban,19
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,15
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,17
ipc2011,ff1,eager,FIFO,hB^,nomystery,7
ipc2011,ff1,eager,FIFO,hB^,floortile,5
ipc2011,ff1,eager,FIFO,hB^,elevators,20
ipc2011,ff1,eager,FIFO,hB^,barman,17
ipc2011,ff1,eager,FIFO,hB^,woodworking,15
ipc2011,ff1,eager,FIFO,hB^,visitall,11
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,14
ipc2011,ff1,eager,FIFO,hB^,sokoban,17
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,18
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,12
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,17
ipc2011,ff1,eager,FIFO,hB^,nomystery,7
ipc2011,ff1,eager,FIFO,hB^,floortile,5
ipc2011,ff1,eager,FIFO,hB^,elevators,19
ipc2011,ff1,eager,FIFO,hB^,barman,18
ipc2011,ff1,eager,FIFO,hB^,woodworking,14
ipc2011,ff1,eager,FIFO,hB^,visitall,11
ipc2011,ff1,eager,FIFO,hB^,transport,0
ipc2011,ff1,eager,FIFO,hB^,tidybot,18
ipc2011,ff1,eager,FIFO,hB^,sokoban,18
ipc2011,ff1,eager,FIFO,hB^,scanalyzer,18
ipc2011,ff1,eager,FIFO,hB^,pegsol,20
ipc2011,ff1,eager,FIFO,hB^,parking,13
ipc2011,ff1,eager,FIFO,hB^,parcprinter,20
ipc2011,ff1,eager,FIFO,hB^,openstacks,17
ipc2011,ff1,eager,FIFO,hB^,nomystery,8
ipc2011,ff1,eager,FIFO,hB^,floortile,4
ipc2011,ff1,eager,FIFO,hB^,elevators,19
ipc2011,ff1,eager,FIFO,hB^,barman,15
ipc2011,cg1,lazy,FIFO,hB^,woodworking,17
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,13
ipc2011,cg1,lazy,FIFO,hB^,tidybot,16
ipc2011,cg1,lazy,FIFO,hB^,sokoban,15
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,17
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,15
ipc2011,cg1,lazy,FIFO,hB^,openstacks,17
ipc2011,cg1,lazy,FIFO,hB^,nomystery,6
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,12
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,14
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,11
ipc2011,cg1,lazy,FIFO,hB^,tidybot,20
ipc2011,cg1,lazy,FIFO,hB^,sokoban,16
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,16
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,20
ipc2011,cg1,lazy,FIFO,hB^,openstacks,18
ipc2011,cg1,lazy,FIFO,hB^,nomystery,5
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,12
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,15
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,13
ipc2011,cg1,lazy,FIFO,hB^,tidybot,18
ipc2011,cg1,lazy,FIFO,hB^,sokoban,16
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,15
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,18
ipc2011,cg1,lazy,FIFO,hB^,openstacks,17
ipc2011,cg1,lazy,FIFO,hB^,nomystery,5
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,13
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,14
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,11
ipc2011,cg1,lazy,FIFO,hB^,tidybot,17
ipc2011,cg1,lazy,FIFO,hB^,sokoban,15
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,16
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,13
ipc2011,cg1,lazy,FIFO,hB^,openstacks,17
ipc2011,cg1,lazy,FIFO,hB^,nomystery,4
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,12
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,12
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,13
ipc2011,cg1,lazy,FIFO,hB^,tidybot,17
ipc2011,cg1,lazy,FIFO,hB^,sokoban,15
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,14
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hB^,openstacks,18
ipc2011,cg1,lazy,FIFO,hB^,nomystery,6
ipc2011,cg1,lazy,FIFO,hB^,floortile,1
ipc2011,cg1,lazy,FIFO,hB^,elevators,13
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,13
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,12
ipc2011,cg1,lazy,FIFO,hB^,tidybot,16
ipc2011,cg1,lazy,FIFO,hB^,sokoban,16
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,17
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,18
ipc2011,cg1,lazy,FIFO,hB^,openstacks,16
ipc2011,cg1,lazy,FIFO,hB^,nomystery,5
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,13
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,14
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,11
ipc2011,cg1,lazy,FIFO,hB^,tidybot,17
ipc2011,cg1,lazy,FIFO,hB^,sokoban,16
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,17
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hB^,openstacks,16
ipc2011,cg1,lazy,FIFO,hB^,nomystery,5
ipc2011,cg1,lazy,FIFO,hB^,floortile,1
ipc2011,cg1,lazy,FIFO,hB^,elevators,14
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,14
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,12
ipc2011,cg1,lazy,FIFO,hB^,tidybot,18
ipc2011,cg1,lazy,FIFO,hB^,sokoban,14
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,17
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,20
ipc2011,cg1,lazy,FIFO,hB^,openstacks,18
ipc2011,cg1,lazy,FIFO,hB^,nomystery,6
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,14
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,13
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,12
ipc2011,cg1,lazy,FIFO,hB^,tidybot,17
ipc2011,cg1,lazy,FIFO,hB^,sokoban,14
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,14
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,18
ipc2011,cg1,lazy,FIFO,hB^,openstacks,17
ipc2011,cg1,lazy,FIFO,hB^,nomystery,5
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,14
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,lazy,FIFO,hB^,woodworking,15
ipc2011,cg1,lazy,FIFO,hB^,visitall,10
ipc2011,cg1,lazy,FIFO,hB^,transport,12
ipc2011,cg1,lazy,FIFO,hB^,tidybot,17
ipc2011,cg1,lazy,FIFO,hB^,sokoban,15
ipc2011,cg1,lazy,FIFO,hB^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB^,pegsol,20
ipc2011,cg1,lazy,FIFO,hB^,parking,18
ipc2011,cg1,lazy,FIFO,hB^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hB^,openstacks,17
ipc2011,cg1,lazy,FIFO,hB^,nomystery,5
ipc2011,cg1,lazy,FIFO,hB^,floortile,0
ipc2011,cg1,lazy,FIFO,hB^,elevators,14
ipc2011,cg1,lazy,FIFO,hB^,barman,0
ipc2011,cg1,eager,FIFO,hB^,woodworking,13
ipc2011,cg1,eager,FIFO,hB^,visitall,10
ipc2011,cg1,eager,FIFO,hB^,transport,10
ipc2011,cg1,eager,FIFO,hB^,tidybot,18
ipc2011,cg1,eager,FIFO,hB^,sokoban,16
ipc2011,cg1,eager,FIFO,hB^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB^,pegsol,19
ipc2011,cg1,eager,FIFO,hB^,parking,20
ipc2011,cg1,eager,FIFO,hB^,parcprinter,13
ipc2011,cg1,eager,FIFO,hB^,openstacks,14
ipc2011,cg1,eager,FIFO,hB^,nomystery,6
ipc2011,cg1,eager,FIFO,hB^,floortile,1
ipc2011,cg1,eager,FIFO,hB^,elevators,12
ipc2011,cg1,eager,FIFO,hB^,barman,0
ipc2011,cg1,eager,FIFO,hB^,woodworking,14
ipc2011,cg1,eager,FIFO,hB^,visitall,10
ipc2011,cg1,eager,FIFO,hB^,transport,12
ipc2011,cg1,eager,FIFO,hB^,tidybot,18
ipc2011,cg1,eager,FIFO,hB^,sokoban,15
ipc2011,cg1,eager,FIFO,hB^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB^,pegsol,20
ipc2011,cg1,eager,FIFO,hB^,parking,18
ipc2011,cg1,eager,FIFO,hB^,parcprinter,12
ipc2011,cg1,eager,FIFO,hB^,openstacks,13
ipc2011,cg1,eager,FIFO,hB^,nomystery,6
ipc2011,cg1,eager,FIFO,hB^,floortile,1
ipc2011,cg1,eager,FIFO,hB^,elevators,12
ipc2011,cg1,eager,FIFO,hB^,barman,0
ipc2011,cg1,eager,FIFO,hB^,woodworking,13
ipc2011,cg1,eager,FIFO,hB^,visitall,10
ipc2011,cg1,eager,FIFO,hB^,transport,10
ipc2011,cg1,eager,FIFO,hB^,tidybot,17
ipc2011,cg1,eager,FIFO,hB^,sokoban,17
ipc2011,cg1,eager,FIFO,hB^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB^,pegsol,20
ipc2011,cg1,eager,FIFO,hB^,parking,20
ipc2011,cg1,eager,FIFO,hB^,parcprinter,13
ipc2011,cg1,eager,FIFO,hB^,openstacks,13
ipc2011,cg1,eager,FIFO,hB^,nomystery,5
ipc2011,cg1,eager,FIFO,hB^,floortile,2
ipc2011,cg1,eager,FIFO,hB^,elevators,13
ipc2011,cg1,eager,FIFO,hB^,barman,0
ipc2011,cg1,eager,FIFO,hB^,woodworking,16
ipc2011,cg1,eager,FIFO,hB^,visitall,10
ipc2011,cg1,eager,FIFO,hB^,transport,12
ipc2011,cg1,eager,FIFO,hB^,tidybot,20
ipc2011,cg1,eager,FIFO,hB^,sokoban,15
ipc2011,cg1,eager,FIFO,hB^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hB^,pegsol,20
ipc2011,cg1,eager,FIFO,hB^,parking,19
